onset	duration	sample	value
0	0.002	0	boundary
1.07	0.002	535	S113
1.97	0.002	985	S213
2.95	0.002	1475	S  2
4.5	0.002	2250	S108
4.687	0.344	2343.5	boundary
5.056	0.002	2528	S208
5.858	0.002	2929	S  1
7.404	0.002	3702	S104
7.581	0.41	3790.5	boundary
7.892	0.002	3946	S204
8.85	0.002	4425	S  1
10.406	0.002	5203	S115
11.304	0.002	5652	S215
12.174	0.002	6087	S  2
13.768	0.002	6884	S109
14.668	0.002	7334	S203
15.604	0.002	7802	S  1
17.148	0.002	8574	S103
18.046	0.002	9023	S215
19.008	0.002	9504	S  2
20.56	0.002	10280	S120
21.46	0.002	10730	S220
22.354	0.002	11177	S  2
23.906	0.002	11953	S105
24.051	0.308	12025.5	boundary
24.498	0.002	12249	S205
25.414	0.002	12707	S  1
26.962	0.002	13481	S107
27.159	0.284	13579.5	boundary
27.576	0.002	13788	S207
28.496	0.002	14248	S  1
29.525	0.196	14762.5	boundary
29.844	0.002	14922	S106
30.744	0.002	15372	S218
31.662	0.002	15831	S  2
33.208	0.002	16604	S124
34.106	0.002	17053	S212
34.962	0.002	17481	S  1
36.522	0.002	18261	S110
37.42	0.002	18710	S216
38.568	0.002	19284	S  4
40.8	0.002	20400	S123
41.698	0.002	20849	S217
42.604	0.002	21302	S  2
44.178	0.002	22089	S121
45.078	0.002	22539	S203
45.982	0.002	22991	S  1
47.542	0.002	23771	S117
48.442	0.002	24221	S211
49.416	0.002	24708	S  1
50.97	0.002	25485	S101
51.87	0.002	25935	S207
52.674	0.002	26337	S  1
54.218	0.002	27109	S111
55.118	0.002	27559	S211
55.97	0.002	27985	S  1
57.514	0.002	28757	S112
58.416	0.002	29208	S224
59.38	0.002	29690	S  2
60.926	0.002	30463	S116
61.826	0.002	30913	S204
62.668	0.002	31334	S  1
64.222	0.002	32111	S119
65.122	0.002	32561	S219
65.934	0.002	32967	S  2
67.486	0.002	33743	S102
68.386	0.002	34193	S220
69.244	0.002	34622	S  2
70.798	0.002	35399	S122
71.698	0.002	35849	S204
72.506	0.002	36253	S  4
72.552	0.002	36276	S  5
72.554	0.002	36277	S  1
74.096	0.002	37048	S118
74.994	0.002	37497	S224
75.866	0.002	37933	S  2
77.408	0.002	38704	S114
78.306	0.002	39153	S208
79.094	0.002	39547	S  1
80.638	0.002	40319	S108
81.536	0.002	40768	S214
82.324	0.002	41162	S  2
83.868	0.002	41934	S118
84.766	0.002	42383	S218
85.546	0.002	42773	S  2
87.098	0.002	43549	S104
87.996	0.002	43998	S216
89.016	0.002	44508	S  4
91.558	0.002	45779	S102
92.458	0.002	46229	S208
93.338	0.002	46669	S  1
94.888	0.002	47444	S123
95.788	0.002	47894	S217
96.538	0.002	48269	S  2
98.086	0.002	49043	S109
98.984	0.002	49492	S209
99.804	0.002	49902	S  1
101.348	0.002	50674	S101
102.246	0.002	51123	S219
102.882	0.002	51441	S  4
103.002	0.002	51501	S  6
103.004	0.002	51502	S  2
104.544	0.002	52272	S106
105.444	0.002	52722	S206
106.23	0.002	53115	S  1
107.774	0.002	53887	S110
108.672	0.002	54336	S210
109.404	0.002	54702	S  1
110.954	0.002	55477	S113
111.852	0.002	55926	S201
112.69	0.002	56345	S  1
114.234	0.002	57117	S121
115.132	0.002	57566	S209
115.982	0.002	57991	S  1
117.53	0.002	58765	S117
118.43	0.002	59215	S205
119.25	0.002	59625	S  1
120.794	0.002	60397	S120
121.692	0.002	60846	S202
122.502	0.002	61251	S  1
124.056	0.002	62028	S111
124.954	0.002	62477	S211
125.754	0.002	62877	S  1
127.302	0.002	63651	S124
128.2	0.002	64100	S206
128.962	0.002	64481	S  1
130.516	0.002	65258	S116
131.414	0.002	65707	S210
132.264	0.002	66132	S  1
133.812	0.002	66906	S122
134.71	0.002	67355	S216
135.504	0.002	67752	S  2
137.058	0.002	68529	S112
137.956	0.002	68978	S212
138.688	0.002	69344	S  1
140.238	0.002	70119	S119
141.136	0.002	70568	S219
141.924	0.002	70962	S  2
143.468	0.002	71734	S107
144.366	0.002	72183	S219
145.09	0.002	72545	S  2
146.646	0.002	73323	S105
147.546	0.002	73773	S205
148.286	0.002	74143	S  1
149.844	0.002	74922	S114
150.742	0.002	75371	S202
151.576	0.002	75788	S  1
153.122	0.002	76561	S103
154.022	0.002	77011	S203
154.752	0.002	77376	S  1
156.302	0.002	78151	S115
157.202	0.002	78601	S215
157.936	0.002	78968	S  2
159.482	0.002	79741	S120
160.382	0.002	80191	S208
161.126	0.002	80563	S  1
162.678	0.002	81339	S123
163.578	0.002	81789	S223
164.408	0.002	82204	S  2
165.958	0.002	82979	S101
166.858	0.002	83429	S201
167.54	0.002	83770	S  1
169.088	0.002	84544	S106
169.988	0.002	84994	S212
170.736	0.002	85368	S  1
172.284	0.002	86142	S117
173.184	0.002	86592	S217
173.924	0.002	86962	S  2
173.943	1.138	86971.5	boundary
174.344	0.002	87172	S116
175.242	0.002	87621	S222
175.992	0.002	87996	S  2
177.54	0.002	88770	S103
178.438	0.002	89219	S221
179.058	0.002	89529	S  2
180.602	0.002	90301	S114
181.502	0.002	90751	S208
182.13	0.002	91065	S  1
183.682	0.002	91841	S112
184.582	0.002	92291	S212
185.322	0.002	92661	S  1
186.88	0.002	93440	S107
187.778	0.002	93889	S207
188.624	0.002	94312	S  1
190.176	0.002	95088	S115
191.074	0.002	95537	S209
191.862	0.002	95931	S  1
193.406	0.002	96703	S108
194.304	0.002	97152	S202
195.048	0.002	97524	S  1
196.602	0.002	98301	S118
197.5	0.002	98750	S224
198.2	0.002	99100	S  2
199.748	0.002	99874	S122
200.648	0.002	100324	S204
201.478	0.002	100739	S  1
203.028	0.002	101514	S121
203.926	0.002	101963	S221
204.622	0.002	102311	S  2
206.174	0.002	103087	S119
207.074	0.002	103537	S213
207.812	0.002	103906	S  2
209.354	0.002	104677	S102
210.252	0.002	105126	S208
210.928	0.002	105464	S  1
212.484	0.002	106242	S105
213.382	0.002	106691	S211
214.076	0.002	107038	S  1
215.63	0.002	107815	S124
216.53	0.002	108265	S206
217.286	0.002	108643	S  1
218.844	0.002	109422	S104
219.742	0.002	109871	S216
220.398	0.002	110199	S  2
221.94	0.002	110970	S110
222.838	0.002	111419	S210
223.582	0.002	111791	S  1
225.136	0.002	112568	S111
226.036	0.002	113018	S211
226.846	0.002	113423	S  1
228.4	0.002	114200	S113
229.298	0.002	114649	S207
230.052	0.002	115026	S  1
231.596	0.002	115798	S109
232.494	0.002	116247	S221
233.254	0.002	116627	S  2
233.985	33.916	116992.5	boundary
234.072	0.002	117036	S111
234.97	0.002	117485	S211
235.478	0.002	117739	S  1
237.034	0.002	118517	S101
237.934	0.002	118967	S201
238.406	0.002	119203	S  1
239.948	0.002	119974	S120
240.848	0.002	120424	S220
241.282	0.002	120641	S  2
242.828	0.002	121414	S107
243.728	0.002	121864	S201
244.204	0.002	122102	S  1
245.76	0.002	122880	S110
246.658	0.002	123329	S204
247.172	0.002	123586	S  1
248.722	0.002	124361	S122
249.62	0.002	124810	S210
250.056	0.002	125028	S  1
251.602	0.002	125801	S106
252.5	0.002	126250	S206
252.944	0.002	126472	S  1
254.498	0.002	127249	S121
255.398	0.002	127699	S209
255.886	0.002	127943	S  1
257.43	0.002	128715	S118
258.328	0.002	129164	S218
258.812	0.002	129406	S  2
260.358	0.002	130179	S104
261.258	0.002	130629	S222
261.632	0.002	130816	S  3
261.885	3.588	130942.5	boundary
262.498	0.002	131249	S123
263.396	0.002	131698	S211
263.908	0.002	131954	S  1
265.46	0.002	132730	S121
266.36	0.002	133180	S215
266.79	0.002	133395	S  2
268.342	0.002	134171	S104
269.24	0.002	134620	S216
269.718	0.002	134859	S  3
269.947	9.274	134973.5	boundary
271.07	0.002	135535	S114
271.97	0.002	135985	S208
272.596	0.002	136298	S  1
274.15	0.002	137075	S123
275.05	0.002	137525	S211
275.53	0.002	137765	S  1
277.08	0.002	138540	S112
277.98	0.002	138990	S218
278.488	0.002	139244	S  2
280.044	0.002	140022	S117
280.942	0.002	140471	S223
281.56	0.002	140780	S  2
283.106	0.002	141553	S111
